City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Atherton,GB,2021-03-23 14:11:07,53.5237,-2.4935,53.01,59,100,4.0
294,Alofi,NU,2021-03-23 14:11:07,-19.0595,-169.9187,78.8,94,75,5.75
295,Verkh-Usugli,RU,2021-03-23 14:11:07,52.7,115.1667,18.1,92,74,4.03
296,Huntington Beach,US,2021-03-23 14:11:07,33.6603,-117.9992,53.01,87,20,2.1
297,Gobabis,NA,2021-03-23 14:11:08,-22.45,18.9667,80.78,43,69,16.53
298,Nouadhibou,MR,2021-03-23 14:11:08,20.931,-17.0347,73.4,60,0,13.8
299,Ust-Nera,RU,2021-03-23 14:11:08,64.5667,143.2,-7.28,96,100,7.78
300,Guarapari,BR,2021-03-23 14:11:08,-20.6667,-40.4975,86.0,70,3,5.66
301,Conceicao Do Araguaia,BR,2021-03-23 14:11:09,-8.2578,-49.2647,85.23,65,96,2.51
302,Inhambane,MZ,2021-03-23 14:11:09,-23.865,35.3833,82.4,61,75,13.8
303,Qiongshan,CN,2021-03-23 14:11:09,20.0058,110.3542,69.8,83,90,4.47
304,Assiniboia,CA,2021-03-23 14:11:10,49.6334,-105.9845,28.4,86,89,14.97
305,Longkou,CN,2021-03-23 14:11:10,37.6508,120.3286,51.93,48,13,15.5
306,Khandbari,NP,2021-03-23 14:11:10,27.3747,87.2039,69.17,24,8,3.53
307,Kars,TR,2021-03-23 14:11:10,40.602,43.095,44.6,65,75,19.57
308,Abnub,EG,2021-03-23 14:11:11,27.2696,31.1511,96.8,16,92,20.71
309,Taltal,CL,2021-03-23 14:11:11,-25.4,-70.4833,69.71,70,1,5.82
310,Suoyarvi,RU,2021-03-23 14:11:11,62.0833,32.35,29.73,91,100,12.08
311,Beyneu,KZ,2021-03-23 14:11:12,45.3167,55.2,49.95,38,100,17.65
312,Yerbogachen,RU,2021-03-23 14:11:12,61.2767,108.0108,2.39,99,100,1.45
313,Gazanjyk,TM,2021-03-23 14:11:12,39.2446,55.5154,66.36,42,0,11.1
314,Ternate,ID,2021-03-23 14:11:12,0.8,127.4,81.28,79,99,6.13
315,Casma,CL,2021-03-23 14:11:13,-41.0082,-73.1244,53.6,95,90,2.3
316,Mantua,IT,2021-03-23 14:11:13,45.1667,10.7833,59.0,35,15,5.01
317,Omaruru,NA,2021-03-23 14:11:13,-21.4333,15.9333,78.62,56,100,9.17
318,Esso,RU,2021-03-23 14:11:13,55.9333,158.7,7.11,89,74,9.73
319,Santa Marta,CO,2021-03-23 14:09:49,11.2408,-74.199,84.99,70,58,5.44
320,Viedma,AR,2021-03-23 14:11:14,-40.8135,-62.9967,77.09,32,10,17.85
321,Ryugasaki,JP,2021-03-23 14:11:14,35.9,140.1833,57.99,81,20,3.44
322,Paamiut,GL,2021-03-23 14:11:14,61.994,-49.6678,18.61,76,99,7.11
323,Mount Gambier,AU,2021-03-23 14:11:15,-37.8333,140.7667,60.8,100,90,9.22
324,Oulu,FI,2021-03-23 14:11:15,65.0124,25.4682,41.0,75,0,13.8
325,Starodubskoye,RU,2021-03-23 14:11:15,44.5631,44.0153,55.9,61,99,8.46
326,Saint-Paul,RE,2021-03-23 14:09:07,-21.0096,55.2707,84.2,74,75,6.91
327,Tecoanapa,MX,2021-03-23 14:11:16,16.5167,-98.75,75.02,58,5,3.29
328,Grigoropolisskaya,RU,2021-03-23 14:11:16,45.2972,41.0567,43.14,79,100,8.9
329,Iquique,CL,2021-03-23 14:08:42,-20.2208,-70.1431,69.8,64,0,8.05
330,Berlevag,NO,2021-03-23 14:11:16,70.8578,29.0864,35.6,75,40,32.21
331,Bengkulu,ID,2021-03-23 14:08:28,-3.8004,102.2655,77.41,86,100,2.46
332,Voineasa,RO,2021-03-23 14:11:16,44.2833,24.1333,46.99,61,40,11.5
333,Auki,SB,2021-03-23 14:11:17,-8.7676,160.7034,77.77,87,46,3.58
334,Bundaberg,AU,2021-03-23 14:11:17,-24.85,152.35,80.01,94,90,8.05
335,Ewo,CG,2021-03-23 14:11:17,-0.8725,14.8206,88.0,52,52,3.49
336,Khani,GE,2021-03-23 14:11:17,41.9563,42.9566,62.6,51,75,23.02
337,Vila Do Maio,CV,2021-03-23 14:11:18,15.1333,-23.2167,75.2,57,20,20.71
338,Yantal,RU,2021-03-23 14:11:18,56.8471,105.2542,24.19,98,100,3.47
339,Baiyin,CN,2021-03-23 14:11:18,36.5583,104.2081,59.0,8,84,6.71
340,Turukhansk,RU,2021-03-23 14:11:19,65.8167,87.9833,11.35,96,100,8.32
341,Zamboanga,PH,2021-03-23 14:11:19,6.9103,122.0739,81.16,73,80,1.28
342,Diamantino,BR,2021-03-23 14:09:00,-14.4086,-56.4461,81.14,70,52,6.2
343,Cabedelo,BR,2021-03-23 14:11:19,-6.9811,-34.8339,86.0,74,75,9.22
344,Te Anau,NZ,2021-03-23 14:11:19,-45.4167,167.7167,53.4,92,99,1.05
345,Lazaro Cardenas,MX,2021-03-23 14:11:20,17.9583,-102.2,71.08,56,0,3.71
346,Husavik,IS,2021-03-23 14:11:20,66.0449,-17.3389,39.2,48,40,12.66
347,Kutum,SD,2021-03-23 14:11:20,14.2,24.6667,96.93,11,88,5.39
348,Beira,MZ,2021-03-23 14:11:20,-19.8436,34.8389,82.4,74,75,13.8
349,Boundiali,CI,2021-03-23 14:11:21,9.5217,-6.4869,96.35,33,100,3.29
350,Buraydah,SA,2021-03-23 14:11:21,26.326,43.975,100.4,16,0,13.8
351,Yerofey Pavlovich,RU,2021-03-23 14:11:21,53.9667,121.9667,15.58,97,100,1.72
352,Madawaska,US,2021-03-23 14:11:22,47.3561,-68.3288,42.8,60,81,2.89
353,Rundu,NA,2021-03-23 14:11:22,-17.9333,19.7667,79.57,55,90,6.58
354,Araceli,PH,2021-03-23 14:11:22,10.5529,119.9913,82.11,81,82,19.42
355,Mongoumba,CF,2021-03-23 14:11:22,3.6415,18.5936,98.55,28,56,3.71
356,Brae,GB,2021-03-23 14:11:23,60.3964,-1.353,48.2,76,75,19.57
357,Bathsheba,BB,2021-03-23 14:11:23,13.2167,-59.5167,82.4,54,40,24.16
358,Puerto Escondido,MX,2021-03-23 14:11:23,15.85,-97.0667,77.0,94,1,5.75
359,Staryy Nadym,RU,2021-03-23 14:11:23,65.6118,72.6842,24.67,95,100,14.32
360,Luderitz,NA,2021-03-23 14:11:24,-26.6481,15.1594,73.92,62,10,8.34
361,Vao,NC,2021-03-23 14:11:24,-22.6667,167.4833,75.2,69,100,15.21
362,Samana,DO,2021-03-23 14:08:06,19.2056,-69.3369,80.6,83,20,1.52
363,Cherskiy,RU,2021-03-23 14:11:24,68.75,161.3,6.31,88,100,7.38
364,Kloulklubed,PW,2021-03-23 14:11:25,7.0419,134.2556,80.6,83,90,6.91
365,Patacamaya,BO,2021-03-23 14:11:25,-17.2333,-67.9167,46.42,68,100,5.64
366,Road Town,VG,2021-03-23 14:11:25,18.4167,-64.6167,82.4,65,20,9.22
367,Oytal,KZ,2021-03-23 14:11:26,42.9057,73.2697,41.34,95,100,8.61
368,Vanavara,RU,2021-03-23 14:11:26,60.34,102.2797,12.88,96,100,0.78
369,Caravelas,BR,2021-03-23 14:11:26,-17.7125,-39.2481,85.78,57,0,6.58
370,Leningradskiy,RU,2021-03-23 14:11:26,69.3833,178.4167,-7.96,92,100,7.34
371,Margate,GB,2021-03-23 14:11:27,51.3813,1.3862,54.0,57,66,5.01
372,Tukrah,LY,2021-03-23 14:11:27,32.5341,20.5791,58.91,59,17,33.89
373,Hobyo,SO,2021-03-23 14:11:27,5.3505,48.5268,82.11,54,8,15.88
374,Kalagarh,IN,2021-03-23 14:11:27,29.5,78.75,80.56,26,100,8.12
375,Asau,RO,2021-03-23 14:11:28,46.4333,26.4,41.0,56,75,14.97
376,Zhigansk,RU,2021-03-23 14:11:28,66.7697,123.3711,-25.17,100,81,7.09
377,Yaroslavskiy,RU,2021-03-23 14:11:28,44.1683,132.2072,36.63,79,97,4.63
378,Tigil,RU,2021-03-23 14:11:28,57.8,158.6667,16.2,74,100,28.25
379,Kavieng,PG,2021-03-23 14:11:29,-2.5744,150.7967,80.74,80,99,7.07
380,Dovers,VC,2021-03-23 14:11:29,12.8833,-61.1833,80.6,69,75,13.8
381,Oussouye,SN,2021-03-23 14:11:29,12.485,-16.5469,93.2,31,0,4.61
382,Maku,IR,2021-03-23 14:11:29,39.2911,44.4521,54.28,57,100,5.75
383,Surok,RU,2021-03-23 14:11:30,56.4469,48.1214,32.0,80,40,8.95
384,Xiaoweizhai,CN,2021-03-23 14:11:30,26.1903,107.5125,51.3,79,0,2.51
385,Kushima,JP,2021-03-23 14:11:30,31.4583,131.2333,46.0,75,1,3.0
386,Castleisland,IE,2021-03-23 14:11:30,52.2333,-9.4667,53.6,71,90,23.02
387,Pemangkat,ID,2021-03-23 14:07:17,1.1667,108.9667,78.48,84,100,6.22
388,Kaabong,UG,2021-03-23 14:11:31,3.4836,34.1492,80.85,32,100,18.07
389,Fukue,JP,2021-03-23 14:11:31,32.6881,128.8419,54.55,55,0,6.69
390,Ostrovnoy,RU,2021-03-23 14:11:31,68.0531,39.5131,30.13,86,100,22.84
391,Salinas,US,2021-03-23 14:11:32,36.6777,-121.6555,48.99,87,1,4.61
392,Okahandja,NA,2021-03-23 14:11:32,-21.9833,16.9167,75.0,64,85,5.99
393,Xining,CN,2021-03-23 14:10:04,36.6167,101.7667,44.6,21,26,3.38
394,Sidrolandia,BR,2021-03-23 14:11:32,-20.9319,-54.9614,86.0,58,20,8.05
395,Namibe,AO,2021-03-23 14:11:32,-15.1961,12.1522,82.4,61,40,13.8
396,Anadyr,RU,2021-03-23 14:11:33,64.75,177.4833,19.4,93,90,29.08
397,Jambi,ID,2021-03-23 14:11:33,-1.6,103.6167,75.18,92,100,2.91
398,Petershagen,DE,2021-03-23 14:11:33,52.3833,8.9667,52.0,58,75,8.05
399,Axim,GH,2021-03-23 14:11:34,4.8699,-2.2405,84.47,69,100,10.31
400,Sept-Iles,CA,2021-03-23 14:09:04,50.2001,-66.3821,42.01,56,75,6.91
401,Belawan,ID,2021-03-23 14:11:34,3.7755,98.6832,80.6,78,40,4.61
402,Parrita,CR,2021-03-23 14:11:34,9.5201,-84.3225,75.2,56,0,5.75
403,Helong,CN,2021-03-23 14:09:35,42.5397,128.9972,36.23,79,100,6.26
404,Sobolevo,RU,2021-03-23 14:11:34,54.4299,31.8996,31.57,83,100,10.04
405,Sola,VU,2021-03-23 14:11:35,-13.8833,167.55,80.73,70,15,5.5
406,Longhua,CN,2021-03-23 14:11:35,23.6137,114.1919,62.76,63,100,1.01
407,Bozeman,US,2021-03-23 14:11:35,45.6796,-111.0386,28.4,93,90,4.61
408,Sita Buzaului,RO,2021-03-23 14:11:36,45.65,26.0667,39.0,58,95,3.0
409,Solnechnyy,RU,2021-03-23 14:11:36,50.7214,136.6319,11.64,84,25,7.38
410,Chara,RU,2021-03-23 14:11:36,56.9064,118.2631,3.02,80,43,2.01
411,Svetlogorsk,BY,2021-03-23 14:11:37,52.6333,29.7333,34.41,58,100,14.79
412,Majene,ID,2021-03-23 14:11:37,-3.5403,118.9707,79.14,81,39,2.75
413,Codrington,AU,2021-03-23 14:11:37,-38.2667,141.9667,61.34,91,100,14.92
414,Tainan,TW,2021-03-23 14:10:00,22.9908,120.2133,66.0,77,75,4.61
415,Xiuyan,CN,2021-03-23 14:11:37,40.2928,123.2744,41.85,69,3,3.76
416,Aksarka,RU,2021-03-23 14:11:38,66.5606,67.7975,14.02,97,94,4.47
417,Pevek,RU,2021-03-23 14:11:38,69.7008,170.3133,1.83,77,100,7.05
418,San Jose Del Guaviare,CO,2021-03-23 14:11:38,2.5729,-72.6459,81.12,65,95,2.21
419,Novozavidovskiy,RU,2021-03-23 14:11:39,56.55,36.4333,32.31,73,100,5.7
420,Bilibino,RU,2021-03-23 14:11:39,68.0546,166.4372,4.69,92,100,5.5
421,Berdigestyakh,RU,2021-03-23 14:11:39,62.0989,126.6992,-12.19,91,100,9.91
422,Lakes Entrance,AU,2021-03-23 14:11:39,-37.8811,147.981,62.01,97,100,7.0
423,Henties Bay,NA,2021-03-23 14:11:40,-22.116,14.2845,66.0,87,5,8.01
424,Mitzic,GA,2021-03-23 14:11:40,0.7821,11.549,86.95,48,74,3.09
425,Port Augusta,AU,2021-03-23 14:11:40,-32.5,137.7667,64.4,82,40,8.05
426,Kasane,BW,2021-03-23 14:11:41,-17.8167,25.15,87.8,42,75,9.22
427,Porto Novo,BJ,2021-03-23 14:11:41,6.4965,2.6036,86.0,70,40,10.36
428,Portoferraio,IT,2021-03-23 14:11:41,42.8115,10.3146,50.0,57,40,6.91
429,Ust-Kut,RU,2021-03-23 14:11:41,56.7938,105.7672,24.1,98,100,3.27
430,Kahului,US,2021-03-23 14:11:42,20.8947,-156.47,64.4,100,1,4.52
431,Nuevo Progreso,MX,2021-03-23 14:11:42,23.1667,-97.95,73.0,67,1,3.0
432,Naze,JP,2021-03-23 14:11:42,28.3667,129.4833,57.52,60,98,11.21
433,Araouane,ML,2021-03-23 14:11:42,18.9048,-3.5265,91.26,7,53,16.51
434,Khandyga,RU,2021-03-23 14:11:43,62.6667,135.6,-10.75,99,100,2.77
435,Kristiansund,NO,2021-03-23 14:11:43,63.1115,7.732,51.8,58,75,14.97
436,Markova,UA,2021-03-23 14:11:44,48.6758,24.4138,33.8,93,75,11.18
437,Coquimbo,CL,2021-03-23 14:11:44,-29.9533,-71.3436,64.4,72,0,3.44
438,Grindavik,IS,2021-03-23 14:11:44,63.8424,-22.4338,33.8,100,75,1.14
439,Phitsanulok,TH,2021-03-23 14:11:44,16.9167,100.5,91.99,54,0,4.43
440,Porto Recanati,IT,2021-03-23 14:11:45,43.4365,13.6613,54.0,43,3,15.01
441,Vitim,RU,2021-03-23 14:11:45,59.4511,112.5578,7.16,99,100,1.25
442,Odweyne,SO,2021-03-23 14:11:45,9.4092,45.064,88.74,6,5,12.95
443,Kizukuri,JP,2021-03-23 14:11:45,40.8061,140.3861,46.0,60,26,3.0
444,Willmar,US,2021-03-23 14:11:46,45.1219,-95.0433,44.6,81,75,12.66
445,Mandan,US,2021-03-23 14:10:12,46.8267,-100.8896,39.2,81,20,5.75
446,Vaitape,PF,2021-03-23 14:11:46,-16.5167,-151.75,83.05,74,17,16.53
447,Monte Redondo,PT,2021-03-23 14:11:46,39.8993,-8.8317,64.99,63,20,9.22
448,Makat,KZ,2021-03-23 14:11:46,47.6469,53.3463,47.01,42,100,14.29
449,Silikatnyy,RU,2021-03-23 14:11:47,53.9896,48.3275,37.4,70,100,6.71
450,Donauworth,DE,2021-03-23 14:11:47,48.7,10.8,44.01,70,95,4.94
451,Tres Passos,BR,2021-03-23 14:11:47,-27.4556,-53.9319,79.0,87,97,1.99
452,Seoul,KR,2021-03-23 14:07:50,37.5683,126.9778,48.2,61,0,6.91
453,Warangal,IN,2021-03-23 14:11:47,18.0,79.5833,91.08,22,25,5.61
454,Kholmogory,RU,2021-03-23 14:11:48,64.2229,41.656,30.2,51,40,6.71
455,Bukama,CD,2021-03-23 14:11:48,-9.2,25.85,84.97,63,33,3.36
456,Tabou,CI,2021-03-23 14:11:48,4.423,-7.3528,84.79,69,92,13.82
457,Sorong,ID,2021-03-23 14:11:49,-0.8833,131.25,81.61,77,100,6.51
458,Comodoro Rivadavia,AR,2021-03-23 14:11:13,-45.8667,-67.5,66.2,48,0,6.91
459,Usinsk,RU,2021-03-23 14:11:49,65.9939,57.5281,21.25,90,98,11.56
460,Nyurba,RU,2021-03-23 14:11:49,63.2842,118.3319,-22.67,99,83,3.13
461,Lasa,IT,2021-03-23 14:11:49,46.6166,10.7002,62.6,49,0,9.22
462,Mundo Nuevo,MX,2021-03-23 14:11:50,18.7,-95.5,78.35,71,0,13.85
463,Buala,SB,2021-03-23 14:11:50,-8.145,159.5921,80.15,83,21,6.17
464,Chekmagush,RU,2021-03-23 14:11:50,55.1319,54.6556,31.39,89,100,12.84
465,Rumoi,JP,2021-03-23 14:11:50,43.9344,141.6428,35.89,80,94,9.6
466,Shingu,JP,2021-03-23 14:11:51,33.7333,135.9833,44.76,73,0,4.94
467,Saint-Augustin,CA,2021-03-23 14:11:51,51.226,-58.6502,36.34,99,77,6.98
468,Gasa,PS,2021-03-23 14:11:51,31.5,34.4667,77.0,53,96,1.01
469,Klaksvik,FO,2021-03-23 14:11:52,62.2266,-6.589,46.4,93,75,17.27
470,Ketchikan,US,2021-03-23 14:11:52,55.3422,-131.6461,37.4,100,90,20.71
471,Lircay,PE,2021-03-23 14:11:52,-12.9896,-74.7205,51.8,93,75,3.44
472,Calvinia,ZA,2021-03-23 14:11:52,-31.4707,19.776,88.18,15,48,9.33
473,Kashan,IR,2021-03-23 14:11:53,33.9831,51.4364,77.76,19,80,11.36
474,Mapiripan,CO,2021-03-23 14:11:53,2.8892,-72.1256,80.73,67,74,3.31
475,Lorengau,PG,2021-03-23 14:11:53,-2.0226,147.2712,80.58,76,98,2.3
476,Acuautla,MX,2021-03-23 14:11:53,20.4903,-98.0336,68.0,94,1,4.61
477,Giresun,TR,2021-03-23 14:11:54,40.5,38.5,48.2,100,75,8.05
478,Nageshwari,BD,2021-03-23 14:11:54,25.9377,89.7148,85.8,17,0,6.11
479,Rio Gallegos,AR,2021-03-23 14:11:32,-51.6226,-69.2181,53.6,71,75,11.5
480,Bereda,ES,2021-03-23 14:11:54,43.2686,-7.5406,71.01,27,0,10.0
481,Chapada Dos Guimaraes,BR,2021-03-23 14:11:55,-15.4606,-55.7497,78.8,69,75,5.75
482,Mazagao,BR,2021-03-23 14:11:55,-0.115,-51.2894,86.0,70,40,8.05
483,Hervey Bay,AU,2021-03-23 14:11:55,-25.2986,152.8535,79.0,90,89,5.01
484,Tabas,IR,2021-03-23 14:11:56,33.5959,56.9244,78.37,11,84,4.41
485,Urumqi,CN,2021-03-23 14:08:14,43.801,87.6005,44.6,61,96,2.24
486,Kargasok,RU,2021-03-23 14:11:56,59.0556,80.8572,12.99,94,42,1.77
487,Partizanskoye,RU,2021-03-23 14:11:56,55.5006,94.39,23.63,89,12,6.91
488,Maceio,BR,2021-03-23 14:07:53,-9.6658,-35.7353,82.4,78,75,6.91
489,Toora-Khem,RU,2021-03-23 14:11:56,52.4675,96.11,23.38,95,95,2.3
490,Camana,PE,2021-03-23 14:10:06,-16.6228,-72.7111,73.72,75,97,7.29
491,Dover,US,2021-03-23 14:11:57,39.1582,-75.5244,50.0,100,90,4.61
492,Kumluca,TR,2021-03-23 14:11:57,36.3703,30.2869,62.15,80,54,16.02
493,Quatre Cocos,MU,2021-03-23 14:11:57,-20.2078,57.7625,84.2,74,40,9.22
494,Khotyn,UA,2021-03-23 14:11:57,48.4833,26.5,35.01,93,75,15.66
495,Mackay,AU,2021-03-23 14:11:58,-21.15,149.2,78.8,94,40,6.91
496,Pangai,TO,2021-03-23 14:11:58,-19.8,-174.35,80.02,76,66,4.54
497,Riyadh,SA,2021-03-23 14:08:28,24.6877,46.7219,96.8,7,0,6.91
498,Sapouy,BF,2021-03-23 14:11:58,11.5544,-1.7736,102.02,11,75,15.82
499,Benguela,AO,2021-03-23 14:11:58,-12.5763,13.4055,83.97,65,100,11.54
500,Port Hawkesbury,CA,2021-03-23 14:11:59,45.6169,-61.3485,50.0,23,1,8.05
501,Katherine,AU,2021-03-23 14:11:59,-14.4667,132.2667,80.6,83,40,3.44
502,Xai-Xai,MZ,2021-03-23 14:11:59,-25.0519,33.6442,78.78,56,18,12.57
503,Padilla,CO,2021-03-23 14:11:59,3.2204,-76.3139,69.8,94,75,2.3
504,Libreville,GA,2021-03-23 14:12:00,0.3925,9.4537,86.0,74,40,9.22
505,Igarka,RU,2021-03-23 14:12:00,67.4667,86.5833,-4.72,99,81,5.86
506,Belyy Yar,RU,2021-03-23 14:12:01,53.6039,91.3903,39.2,65,0,2.24
507,Baturinskaya,RU,2021-03-23 14:12:01,45.7927,39.3707,42.01,76,100,11.81
508,Tshikapa,CD,2021-03-23 14:12:01,-6.4167,20.8,87.03,56,18,3.15
509,Hailar,CN,2021-03-23 14:12:02,49.2,119.7,31.89,57,5,5.7
510,Changji,CN,2021-03-23 14:12:02,44.0167,87.3167,44.6,61,96,2.24
511,Iqaluit,CA,2021-03-23 14:11:09,63.7506,-68.5145,-20.0,57,75,19.57
512,Madhogarh,IN,2021-03-23 14:12:03,26.276,79.1869,87.21,16,56,7.45
513,Antalaha,MG,2021-03-23 14:12:03,-14.9003,50.2788,81.36,78,100,5.23
514,Along,IN,2021-03-23 14:08:25,28.1667,94.7667,71.01,39,3,1.81
515,Rocha,UY,2021-03-23 14:11:18,-34.4833,-54.3333,65.93,85,91,5.57
516,Naryan-Mar,RU,2021-03-23 14:12:04,67.6713,53.087,13.77,95,42,8.37
517,Kencong,ID,2021-03-23 14:12:04,-8.2833,113.3667,77.52,89,100,2.19
518,Brokopondo,SR,2021-03-23 14:12:04,4.75,-55.1667,78.55,85,85,7.56
519,Sinegorye,RU,2021-03-23 14:12:04,62.0788,150.477,-4.36,99,100,1.99
520,Kharp,RU,2021-03-23 14:12:05,66.8014,65.8081,9.52,97,77,2.71
521,Buyukcavuslu,TR,2021-03-23 14:12:05,41.2423,28.0646,41.0,60,75,25.32
522,Shuangyang,CN,2021-03-23 14:12:05,43.5242,125.6736,48.0,45,100,6.71
523,Ilebo,CD,2021-03-23 14:12:05,-4.3167,20.5833,83.8,63,100,1.1
524,Aklavik,CA,2021-03-23 14:12:06,68.2191,-135.0107,-5.8,71,89,9.22
525,Nanortalik,GL,2021-03-23 14:12:06,60.1432,-45.2371,24.55,60,5,14.56
526,Chilliwack,CA,2021-03-23 14:07:41,49.1747,-121.9443,37.4,93,64,2.42
527,Leticia,CO,2021-03-23 14:12:06,-4.2153,-69.9406,77.0,100,90,1.57
528,Khrebtovaya,RU,2021-03-23 14:12:06,56.7032,104.2494,28.72,97,100,6.2
529,Kurchum,KZ,2021-03-23 14:12:07,48.5722,83.6542,26.62,89,100,3.36
530,Easton,US,2021-03-23 14:12:07,40.6884,-75.2207,51.01,57,1,5.75
531,Puerto Rondon,CO,2021-03-23 14:12:07,6.2805,-71.1,88.77,48,100,3.96
532,Waipawa,NZ,2021-03-23 14:12:07,-41.4122,175.5153,53.6,94,2,4.61
533,Lichinga,MZ,2021-03-23 14:12:08,-13.3128,35.2406,73.4,68,75,9.22
534,Swellendam,ZA,2021-03-23 14:12:08,-34.0226,20.4417,78.8,50,1,24.16
535,Novyy Urengoy,RU,2021-03-23 14:12:08,66.0833,76.6333,20.46,94,100,15.73
536,Coihaique,CL,2021-03-23 14:08:25,-45.5752,-72.0662,53.6,71,75,3.44
537,San Rafael,AR,2021-03-23 14:10:37,-34.6177,-68.3301,73.89,37,0,14.45
538,Kudahuvadhoo,MV,2021-03-23 14:12:09,2.6708,72.8944,83.88,64,11,4.12
539,Dicabisagan,PH,2021-03-23 14:12:09,17.0818,122.4157,75.97,89,97,7.4
540,Katobu,ID,2021-03-23 14:12:09,-4.9408,122.5276,76.08,91,95,2.28
541,Cocorit,MX,2021-03-23 14:12:09,27.5833,-109.9667,44.6,61,20,8.05
542,Kambove,CD,2021-03-23 14:12:10,-10.8764,26.5969,73.96,75,41,4.72
543,Mahebourg,MU,2021-03-23 14:12:10,-20.4081,57.7,84.2,74,40,9.22
544,Lethem,GY,2021-03-23 14:12:10,3.3803,-59.7968,87.71,52,71,12.21
545,Asyut,EG,2021-03-23 14:12:10,27.181,31.1837,96.8,16,97,20.71
546,Nalut,LY,2021-03-23 14:12:11,30.3333,10.85,61.56,25,1,15.84
547,Deputatskiy,RU,2021-03-23 14:12:11,69.3,139.9,-18.29,95,100,5.26
548,Rena,NO,2021-03-23 14:12:11,61.1348,11.3641,42.69,80,71,5.1
549,Washington,US,2021-03-23 14:07:37,47.5001,-120.5015,35.01,61,8,1.01
550,Gayny,RU,2021-03-23 14:12:11,60.3071,54.3241,28.81,88,94,6.15
551,Omboue,GA,2021-03-23 14:12:12,-1.5746,9.2618,85.37,62,72,11.12
552,Kununurra,AU,2021-03-23 14:12:12,-15.7667,128.7333,80.6,100,100,1.14
553,Los Llanos De Aridane,ES,2021-03-23 14:12:12,28.6585,-17.9182,68.0,52,20,9.22
554,Santa Fe,AR,2021-03-23 14:12:13,-31.6333,-60.7,72.68,64,0,5.44
555,Namatanai,PG,2021-03-23 14:12:13,-3.6667,152.4333,79.27,84,100,5.17
556,Dukat,RU,2021-03-23 14:12:13,62.55,155.55,-0.18,96,100,6.89
557,Sarakhs,IR,2021-03-23 14:12:13,36.5449,61.1577,75.2,29,0,13.8
558,Nhulunbuy,AU,2021-03-23 14:12:14,-12.2333,136.7667,80.6,89,40,5.19
